index,kendall,pearson,spearman
69,0.49116035185923884,0.513492844580163,0.5414152886697897
20,0.16055607587701495,0.08876928537708711,0.17278434193571882
58,0.16689798761999783,0.45188393421513057,0.1812238035076725
162,0.267782219486602,0.19705579169583023,0.2770602860187163
83,0.0,0.0625,0.0
57,0.1126872339638022,0.15202311579884448,0.12385028737267088
156,0.26909166686465286,0.3144215327774145,0.3148990516722428
103,0.3701501546820385,0.3055020160891881,0.41176737416048054
52,0.5461186812727501,0.5461186812727502,0.5461186812727502
82,0.4267231797822937,0.2357815151069654,0.4810021869870486
0,0.37166311555870696,0.42224201297771696,0.3955416613000085
112,0.6704916248307844,0.6002962662971089,0.7232680380298492
132,-0.12724487907137685,0.22669418200424893,-0.12997726598809914
37,0.2894180042535261,0.3366053232083338,0.32826988210300706
92,0.5641025641025641,0.4244922699682917,0.6384933965255123
116,0.2931686876309542,0.3603385477544404,0.3208520001318402
30,nan,nan,nan
86,0.10563363910689029,0.20012956136126217,0.11520657833849661
152,0.43271958397652716,0.4934732092229356,0.44922858883099137
12,0.11375393879832255,0.3258340955786495,0.13126947143898002
125,0.31413340181742994,0.2661557401207831,0.3826732816716312
88,0.3993064100802086,0.44296688925546457,0.4522108995144567
143,0.5038901481753907,0.5126422464115825,0.5194435537669609
133,-0.2001839268768612,-0.18886060108355301,-0.21689501445041856
85,0.15018785229652765,0.15018785229652756,0.15018785229652765
60,0.6418059625907361,0.32701772575618593,0.699500363269373
24,0.4534811586938564,0.514546963780246,0.5041064677283783
45,nan,nan,nan
123,0.5334039747278672,0.5546634902412632,0.5942422423274426
119,0.564141770843798,0.6178887359212262,0.6320051653152725
43,0.46031746031746035,0.425834900671988,0.518483569156981
67,0.08747480336813908,-0.0857536765568587,0.09397883001127191
15,0.38915202572247376,-0.08225658789857795,0.42904204818118363
75,-0.3711609040115441,-0.5029720446174886,-0.4209320796143315
2,0.4740454631399773,0.578493277019117,0.5127538059104151
118,0.36497107213469077,0.5263430527404739,0.42332715122621356
79,0.3940416439975616,0.3030258848245482,0.40857853123355753
126,0.17776428228421592,0.2904429330077845,0.19323077516999715
105,0.4198934849776145,0.47330170017798806,0.46527834201854934
68,0.3191423692521127,0.2292700148864686,0.3332806080749687
135,0.36956438620910315,0.5207470180461164,0.43840412598028494
106,0.22696633686520443,0.5497491889050854,0.2824610597404307
34,0.5490313348968022,0.3495714500459627,0.5876339005942004
49,0.31487014284359377,0.3823200920964525,0.3617624587825557
114,0.04402254531628119,0.0039933446470715485,0.04693232544639321
70,0.0,-0.01822837880001625,-0.002371743821550433
147,0.4402143434581142,0.6605890442911133,0.5388629667498798
97,0.6131182609940942,0.6973490827397686,0.6801274027781027
122,0.5593144405486671,0.4301881546628304,0.6355365903194149
144,0.330761628628345,0.3678759840506746,0.3518641345305399
62,0.442406498719254,0.4156024851566354,0.48633647450644507
51,0.528395949267478,0.5165080439589033,0.5623442382310863
101,-0.15968642012544473,-0.008805670659586547,-0.17707047254748967
102,0.24961508830135307,0.2684015421072918,0.27885480092693404
39,0.029514066805047763,-0.1677348669233506,0.03135222467603063
138,0.10004850465546956,0.13403386960353084,0.10530282214131055
17,-0.06291026990278974,-0.05996316172491983,-0.09387951882758849
54,0.3038023593939157,0.2556886039443631,0.3449498291279249
158,0.5202349948722528,0.4645388289770147,0.5750092564718344
141,0.0779607128272915,0.1067123262420076,0.08813933400865069
157,0.5597272577016678,0.3802305678099999,0.6130452022503903
22,0.6666666666666666,0.6666666666666667,0.6666666666666667
154,0.05025448073285089,-0.0023774643529383896,0.05719845451328676
16,0.09932912602673086,0.04356738557402925,0.10883942899178652
74,0.5090559339302263,0.4865739216158168,0.5693616543142528
127,-0.20392509677383266,-0.15881689264835525,-0.2347869083534997
46,0.540059613548133,0.5016117328644784,0.6167727827742473
98,0.3127492570927992,0.35478131119009915,0.3565640290063767
1,-0.1684303842133038,0.00505001844382327,-0.1836486123448497
107,0.5037079340728081,0.5485216762265819,0.5361046546472005
163,-0.04040404040404041,-0.26131021309755964,-0.04202185166558084
5,0.31594618364939636,0.31271932774247885,0.3404198589847431
9,0.3100620186062022,0.09447642571762085,0.35312126161867696
59,0.7029594915666376,0.7055576451334944,0.7310758190895332
94,0.28345146272488786,0.30140487649197745,0.3054355755914872
90,0.02970879555111533,0.1210267521021098,0.029158127518742357
44,0.10402663422798004,0.3096408018822081,0.1315101691907905
91,-0.3869116162670684,-0.4673854721904128,-0.44746902645914427
96,0.504540708894209,0.6004328197027687,0.5570848019443705
42,0.29761455522215957,-0.06623781639025217,0.3025056004328912
108,0.4455663943395034,0.5841691618795415,0.4808599052334972
145,0.41472539959807614,0.3974838611099563,0.4697606509987563
142,0.5000540745148393,0.5156037721969657,0.522009122728763
93,0.329292779969071,0.24267151202348947,0.38458549284934146
41,0.20269234725542004,0.20006252931214213,0.22580647043763669
48,0.6349021776571556,0.5508337289302181,0.6745912240425026
81,0.15291070710470642,0.33748549154284335,0.16583673037166702
136,0.24146531118929634,0.35496771729199245,0.2532101566880551
55,0.4176779006129437,0.5766401234012287,0.4883706815310164
65,0.5676044177502192,0.4235580715092866,0.6531900947762858
35,0.059391387091649865,0.3087722440274366,0.06087497400924516
121,0.46252605143786923,0.4031328317265734,0.49541508402214945
148,0.6304503609192912,0.7241000838811377,0.7270014900273302
6,0.3101805304771784,0.4059964674845683,0.3256237766099555
40,0.6389173135770135,0.7361599029842165,0.710220484797831
160,0.26978971055140755,0.3019001453861193,0.3251639629546385
63,0.09156219276643895,0.05717319930228974,0.09993606137453731
28,0.6368535237621037,0.7429402821638179,0.6773768568587409
13,0.24793999965801117,0.14511545562115774,0.3185784182565146
27,0.04691940888485882,0.10576487061449172,0.04812834631792624
76,0.1044742987655547,0.12737826126232493,0.12865900064719113
129,0.22205095266134756,0.18777454621126863,0.23721020838306994
26,0.5347574304456524,0.6720190704736275,0.5915246730939147
113,0.437571225071697,0.48063797069014996,0.4688861458059496
53,nan,nan,nan
10,0.09001028747788693,0.026007609838692564,0.10271927240465613
151,0.22101469175022095,0.24922813654771064,0.2513526343095717
161,0.3056216106593081,0.3131365424205603,0.38241612116269097
104,0.365240441356816,0.4494650428814951,0.42614750635109006
111,0.2537365382784801,0.5057197582481374,0.291692333191901
